scen_num,sample_num,capacity_multiplier,exp_name,date,group_id,reopen,delay,rollback,crit_det,date_min,date_max,type,subtype,days_above
1130,102,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,977,100perc,7daysdelay,moderate (40%),526,2020-11-11,2020-12-28,threshold,above_threshold,46.4579606440056
1141,103,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,988,100perc,7daysdelay,moderate (40%),520,2020-11-11,2020-12-10,threshold,above_threshold,28.4436493738796
1207,109,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,1047,100perc,7daysdelay,moderate (40%),524,2020-11-11,2021-01-06,threshold,above_threshold,55.9391771019664
1275,115,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,1111,100perc,7daysdelay,moderate (40%),520,2020-11-11,2021-01-07,threshold,above_threshold,56.8872987477647
1319,119,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,1151,100perc,7daysdelay,moderate (40%),526,2020-11-11,2020-12-31,threshold,above_threshold,49.302325581395
1361,123,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-11,1192,100perc,7daysdelay,moderate (40%),532,2020-11-11,2020-12-25,threshold,above_threshold,43.613595706619
835,75,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,738,100perc,7daysdelay,moderate (40%),554,2020-11-12,2020-12-25,threshold,above_threshold,42.6654740608208
1073,97,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,927,100perc,7daysdelay,moderate (40%),538,2020-11-12,2021-01-04,threshold,above_threshold,53.0948121645771
1075,97,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,929,100perc,7daysdelay,moderate (40%),523,2020-11-12,2021-01-03,threshold,above_threshold,52.1466905187815
1099,99,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,949,100perc,7daysdelay,moderate (40%),539,2020-11-12,2020-12-26,threshold,above_threshold,43.613595706619
1214,110,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,1054,100perc,7daysdelay,moderate (40%),518,2020-11-12,2021-01-13,threshold,above_threshold,61.6279069767396
1251,113,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,1088,100perc,7daysdelay,moderate (40%),560,2020-11-12,2021-01-05,threshold,above_threshold,54.0429338103754
1328,120,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,1160,100perc,7daysdelay,moderate (40%),536,2020-11-12,2020-12-25,threshold,above_threshold,42.6654740608208
1407,127,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-12,1234,100perc,7daysdelay,moderate (40%),526,2020-11-12,2020-12-28,threshold,above_threshold,45.5098389982074
921,83,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-13,798,100perc,7daysdelay,moderate (40%),533,2020-11-13,2020-12-27,threshold,above_threshold,43.613595706619
1031,93,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-13,892,100perc,7daysdelay,moderate (40%),538,2020-11-13,2020-12-19,threshold,above_threshold,36.0286225402521
1229,111,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-13,1067,100perc,7daysdelay,moderate (40%),529,2020-11-13,2020-12-21,threshold,above_threshold,37.9248658318431
1249,113,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-13,1086,100perc,7daysdelay,moderate (40%),523,2020-11-13,2020-12-25,threshold,above_threshold,41.717352415028
765,69,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,678,100perc,7daysdelay,moderate (40%),516,2020-11-14,2020-12-19,threshold,above_threshold,35.0805008944538
780,70,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,693,100perc,7daysdelay,moderate (40%),567,2020-11-14,2021-01-10,threshold,above_threshold,56.8872987477619
802,72,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,715,100perc,7daysdelay,moderate (40%),516,2020-11-14,2021-01-07,threshold,above_threshold,54.0429338103754
917,83,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,794,100perc,7daysdelay,moderate (40%),522,2020-11-14,2020-11-19,threshold,above_threshold,4.74060822897763
1033,93,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,894,100perc,7daysdelay,moderate (40%),529,2020-11-14,2020-12-25,threshold,above_threshold,40.7692307692297
1042,94,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,901,100perc,7daysdelay,moderate (40%),530,2020-11-14,2020-12-29,threshold,above_threshold,44.5617173524146
1335,121,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,1167,100perc,7daysdelay,moderate (40%),523,2020-11-14,2020-12-30,threshold,above_threshold,45.5098389982129
1403,127,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-14,1230,100perc,7daysdelay,moderate (40%),549,2020-11-14,2020-12-15,threshold,above_threshold,31.2880143112689
853,77,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-15,750,100perc,7daysdelay,moderate (40%),545,2020-11-15,2021-01-07,threshold,above_threshold,53.0948121645798
1317,119,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-15,1149,100perc,7daysdelay,moderate (40%),518,2020-11-15,2020-12-21,threshold,above_threshold,36.0286225402493
1337,121,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-15,1169,100perc,7daysdelay,moderate (40%),519,2020-11-15,2021-01-01,threshold,above_threshold,47.4060822898039
1374,124,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-15,1205,100perc,7daysdelay,moderate (40%),524,2020-11-15,2021-01-12,threshold,above_threshold,57.8354203935602
769,69,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-16,682,100perc,7daysdelay,moderate (40%),518,2020-11-16,2020-12-28,threshold,above_threshold,41.7173524150252
1007,91,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-16,874,100perc,7daysdelay,moderate (40%),536,2020-11-16,2021-01-16,threshold,above_threshold,60.6797853309496
1174,106,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-16,1021,100perc,7daysdelay,moderate (40%),527,2020-11-16,2021-01-12,threshold,above_threshold,56.8872987477647
1119,101,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-17,968,100perc,7daysdelay,moderate (40%),520,2020-11-17,2020-12-13,threshold,above_threshold,25.5992844364958
754,68,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-18,667,100perc,7daysdelay,moderate (40%),522,2020-11-18,2020-12-14,threshold,above_threshold,26.5474060822885
1176,106,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-18,1022,100perc,7daysdelay,moderate (40%),532,2020-11-18,2021-01-12,threshold,above_threshold,54.9910554561709
1341,121,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-18,1173,100perc,7daysdelay,moderate (40%),527,2020-11-18,2021-01-13,threshold,above_threshold,55.9391771019637
785,71,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-19,698,100perc,7daysdelay,moderate (40%),518,2020-11-19,2020-12-21,threshold,above_threshold,32.2361359570672
791,71,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-19,704,100perc,7daysdelay,moderate (40%),517,2020-11-19,2021-01-08,threshold,above_threshold,50.2504472271933
1396,126,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-19,1225,100perc,7daysdelay,moderate (40%),529,2020-11-19,2021-01-11,threshold,above_threshold,53.0948121645826
954,86,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,828,100perc,7daysdelay,moderate (40%),526,2020-11-20,2020-12-25,threshold,above_threshold,35.0805008944566
956,86,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,830,100perc,7daysdelay,moderate (40%),518,2020-11-20,2020-12-31,threshold,above_threshold,41.717352415028
1126,102,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,973,100perc,7daysdelay,moderate (40%),521,2020-11-20,2020-12-01,threshold,above_threshold,11.3774597495546
1170,106,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,1017,100perc,7daysdelay,moderate (40%),523,2020-11-20,2021-01-02,threshold,above_threshold,43.613595706619
1273,115,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,1109,100perc,7daysdelay,moderate (40%),517,2020-11-20,2020-12-30,threshold,above_threshold,39.8211091234397
1315,119,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-20,1147,100perc,7daysdelay,moderate (40%),530,2020-11-20,2020-12-13,threshold,above_threshold,23.703041144902
1236,112,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-21,1074,100perc,7daysdelay,moderate (40%),531,2020-11-21,2020-12-04,threshold,above_threshold,13.2737030411456
1049,95,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,906,100perc,7daysdelay,moderate (40%),524,2020-11-22,2020-12-02,threshold,above_threshold,10.4293381037563
1121,101,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,970,100perc,7daysdelay,moderate (40%),537,2020-11-22,2020-12-26,threshold,above_threshold,34.1323792486583
1128,102,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,975,100perc,7daysdelay,moderate (40%),537,2020-11-22,2020-12-23,threshold,above_threshold,31.2880143112662
1143,103,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,990,100perc,7daysdelay,moderate (40%),521,2020-11-22,2020-12-21,threshold,above_threshold,29.3917710196751
1218,110,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,1057,100perc,7daysdelay,moderate (40%),517,2020-11-22,2021-01-18,threshold,above_threshold,57.8354203935575
1271,115,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,1107,100perc,7daysdelay,moderate (40%),541,2020-11-22,2020-12-15,threshold,above_threshold,23.7030411448992
1326,120,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,1158,100perc,7daysdelay,moderate (40%),522,2020-11-22,2020-11-27,threshold,above_threshold,5.68872987477316
1339,121,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,1171,100perc,7daysdelay,moderate (40%),525,2020-11-22,2021-01-10,threshold,above_threshold,49.3023255813922
1348,122,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-22,1180,100perc,7daysdelay,moderate (40%),524,2020-11-22,2021-01-14,threshold,above_threshold,53.0948121645771
833,75,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-23,736,100perc,7daysdelay,moderate (40%),536,2020-11-23,2020-12-23,threshold,above_threshold,30.3398926654734
1161,105,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-23,1008,100perc,7daysdelay,moderate (40%),543,2020-11-23,2020-12-21,threshold,above_threshold,28.4436493738824
884,80,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,768,100perc,7daysdelay,moderate (40%),520,2020-11-24,2020-12-15,threshold,above_threshold,21.8067978533109
1172,106,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1019,100perc,7daysdelay,moderate (40%),526,2020-11-24,2021-01-02,threshold,above_threshold,39.8211091234342
1205,109,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1045,100perc,7daysdelay,moderate (40%),530,2020-11-24,2020-12-20,threshold,above_threshold,26.5474060822913
1308,118,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1140,100perc,7daysdelay,moderate (40%),518,2020-11-24,2021-01-11,threshold,above_threshold,48.3542039356022
908,82,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,785,100perc,7daysdelay,moderate (40%),536,2020-11-24,2021-01-05,threshold,above_threshold,41.717352415028
1154,104,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1001,100perc,7daysdelay,moderate (40%),518,2020-11-24,2021-01-05,threshold,above_threshold,41.717352415028
1352,122,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1184,100perc,7daysdelay,moderate (40%),545,2020-11-24,2021-01-16,threshold,above_threshold,52.1466905187843
1379,125,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-24,1210,100perc,7daysdelay,moderate (40%),524,2020-11-24,2021-01-11,threshold,above_threshold,47.4060822898039
798,72,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-25,711,100perc,7daysdelay,moderate (40%),532,2020-11-25,2020-12-18,threshold,above_threshold,22.7549194991092
831,75,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-25,734,100perc,7daysdelay,moderate (40%),519,2020-11-25,2020-12-13,threshold,above_threshold,17.0661896243333
787,71,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-26,700,100perc,7daysdelay,moderate (40%),531,2020-11-26,2020-12-22,threshold,above_threshold,25.5992844364958
1346,122,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-26,1178,100perc,7daysdelay,moderate (40%),525,2020-11-26,2020-12-28,threshold,above_threshold,31.2880143112689
789,71,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-27,702,100perc,7daysdelay,moderate (40%),537,2020-11-27,2021-01-01,threshold,above_threshold,35.0805008944566
857,77,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-27,753,100perc,7daysdelay,moderate (40%),516,2020-11-27,2021-01-11,threshold,above_threshold,44.5617173524173
1220,110,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-27,1059,100perc,7daysdelay,moderate (40%),538,2020-11-27,2021-01-19,threshold,above_threshold,53.0948121645798
1350,122,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-27,1182,100perc,7daysdelay,moderate (40%),517,2020-11-27,2021-01-14,threshold,above_threshold,47.4060822898039
866,78,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-28,757,100perc,7daysdelay,moderate (40%),531,2020-11-28,2020-12-19,threshold,above_threshold,20.8586762075126
910,82,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-28,787,100perc,7daysdelay,moderate (40%),552,2020-11-28,2021-01-05,threshold,above_threshold,37.9248658318431
934,84,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-28,810,100perc,7daysdelay,moderate (40%),529,2020-11-28,2020-12-31,threshold,above_threshold,32.2361359570645
1165,105,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-28,1012,100perc,7daysdelay,moderate (40%),539,2020-11-28,2021-01-10,threshold,above_threshold,42.6654740608208
1163,105,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-29,1010,100perc,7daysdelay,moderate (40%),530,2020-11-29,2021-01-04,threshold,above_threshold,36.0286225402521
1196,108,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-29,1038,100perc,7daysdelay,moderate (40%),532,2020-11-29,2021-01-06,threshold,above_threshold,37.9248658318431
822,74,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-30,725,100perc,7daysdelay,moderate (40%),518,2020-11-30,2021-01-14,threshold,above_threshold,44.5617173524146
912,82,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-30,789,100perc,7daysdelay,moderate (40%),533,2020-11-30,2021-01-13,threshold,above_threshold,43.6135957066163
1187,107,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-11-30,1030,100perc,7daysdelay,moderate (40%),542,2020-11-30,2021-01-07,threshold,above_threshold,37.9248658318431
1304,118,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-01,1139,100perc,7daysdelay,moderate (40%),537,2020-12-01,2020-12-29,threshold,above_threshold,27.4955277280868
1095,99,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-02,946,100perc,7daysdelay,moderate (40%),528,2020-12-02,2020-12-13,threshold,above_threshold,11.3774597495491
1152,104,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-03,999,100perc,7daysdelay,moderate (40%),518,2020-12-03,2021-01-03,threshold,above_threshold,31.2880143112717
1150,104,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-04,997,100perc,7daysdelay,moderate (40%),538,2020-12-04,2020-12-29,threshold,above_threshold,24.6511627906975
1330,120,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-04,1162,100perc,7daysdelay,moderate (40%),543,2020-12-04,2021-01-15,threshold,above_threshold,41.7173524150252
868,78,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-05,758,100perc,7daysdelay,moderate (40%),542,2020-12-05,2021-01-03,threshold,above_threshold,29.3917710196779
824,74,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-06,727,100perc,7daysdelay,moderate (40%),539,2020-12-06,2021-01-20,threshold,above_threshold,45.5098389982129
855,77,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-07,752,100perc,7daysdelay,moderate (40%),532,2020-12-07,2021-01-03,threshold,above_threshold,27.4955277280868
1084,98,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-07,937,100perc,7daysdelay,moderate (40%),524,2020-12-07,2020-12-23,threshold,above_threshold,16.1180679785322
1194,108,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-07,1036,100perc,7daysdelay,moderate (40%),532,2020-12-07,2020-12-31,threshold,above_threshold,24.6511627906975
1247,113,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-07,1084,100perc,7daysdelay,moderate (40%),519,2020-12-07,2020-12-25,threshold,above_threshold,18.014311270126
1086,98,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-09,939,100perc,7daysdelay,moderate (40%),522,2020-12-09,2020-12-31,threshold,above_threshold,22.7549194991037
774,70,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-10,687,100perc,7daysdelay,moderate (40%),525,2020-12-10,2020-12-13,threshold,above_threshold,3.79248658318486
871,79,0.2,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-10,761,100perc,7daysdelay,moderate (40%),520,2020-12-10,2021-03-08,threshold,above_threshold,88.1753130590336
1104,100,0.4,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-12,954,100perc,7daysdelay,moderate (40%),516,2020-12-12,2020-12-13,threshold,above_threshold,1.89624329159105
932,84,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-13,808,100perc,7daysdelay,moderate (40%),518,2020-12-13,2020-12-29,threshold,above_threshold,16.1180679785322
1022,92,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-14,883,100perc,7daysdelay,moderate (40%),523,2020-12-14,2021-01-20,threshold,above_threshold,36.9767441860448
1185,107,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-17,1028,100perc,7daysdelay,moderate (40%),536,2020-12-17,2021-01-07,threshold,above_threshold,20.8586762075154
1102,100,0.2,20210517_IL_localeEMS_11_100perc_7daysdelay_pr4_triggeredrollback_reopen,2020-12-29,952,100perc,7daysdelay,moderate (40%),517,2020-12-29,2021-01-27,threshold,above_threshold,29.3917710196751
976,88,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-24,905,100perc,7daysdelay,strong (60%),520,2020-10-24,2020-11-25,threshold,above_threshold,32.2361359570645
989,89,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-24,918,100perc,7daysdelay,strong (60%),540,2020-10-24,2020-12-12,threshold,above_threshold,48.3542039355994
941,85,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-26,871,100perc,7daysdelay,strong (60%),537,2020-10-26,2020-11-05,threshold,above_threshold,9.48121645796354
985,89,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-26,914,100perc,7daysdelay,strong (60%),516,2020-10-26,2020-11-15,threshold,above_threshold,19.9105545617198
987,89,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-26,916,100perc,7daysdelay,strong (60%),542,2020-10-26,2020-11-22,threshold,above_threshold,26.5474060822941
1238,112,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-27,1156,100perc,7daysdelay,strong (60%),516,2020-10-27,2020-11-07,threshold,above_threshold,11.3774597495518
965,87,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-28,894,100perc,7daysdelay,strong (60%),545,2020-10-28,2020-11-28,threshold,above_threshold,31.2880143112717
978,88,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-29,907,100perc,7daysdelay,strong (60%),554,2020-10-29,2020-12-07,threshold,above_threshold,38.8729874776359
1044,94,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-29,973,100perc,7daysdelay,strong (60%),517,2020-10-29,2020-12-02,threshold,above_threshold,34.1323792486583
1295,117,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-30,1213,100perc,7daysdelay,strong (60%),531,2020-10-30,2020-11-22,threshold,above_threshold,22.7549194991092
1240,112,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-10-31,1158,100perc,7daysdelay,strong (60%),536,2020-10-31,2020-11-22,threshold,above_threshold,21.8067978533109
890,80,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-01,822,100perc,7daysdelay,strong (60%),530,2020-11-01,2020-12-06,threshold,above_threshold,35.080500894451
1286,116,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-01,1204,100perc,7daysdelay,strong (60%),521,2020-11-01,2020-12-02,threshold,above_threshold,31.2880143112717
1293,117,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-01,1211,100perc,7daysdelay,strong (60%),521,2020-11-01,2020-11-15,threshold,above_threshold,14.2218246869412
943,85,0.8,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-02,873,100perc,7daysdelay,strong (60%),524,2020-11-02,2020-11-27,threshold,above_threshold,25.5992844364903
967,87,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-02,896,100perc,7daysdelay,strong (60%),522,2020-11-02,2020-12-09,threshold,above_threshold,36.9767441860448
875,79,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-03,808,100perc,7daysdelay,strong (60%),547,2020-11-03,2020-11-26,threshold,above_threshold,23.703041144902
879,79,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-03,811,100perc,7daysdelay,strong (60%),522,2020-11-03,2020-12-12,threshold,above_threshold,38.8729874776387
963,87,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-03,892,100perc,7daysdelay,strong (60%),534,2020-11-03,2020-11-20,threshold,above_threshold,17.0661896243278
1051,95,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-03,980,100perc,7daysdelay,strong (60%),528,2020-11-03,2020-11-24,threshold,above_threshold,21.8067978533109
897,81,0.6,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-04,827,100perc,7daysdelay,strong (60%),538,2020-11-04,2020-11-20,threshold,above_threshold,16.1180679785295
901,81,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-04,831,100perc,7daysdelay,strong (60%),535,2020-11-04,2020-12-07,threshold,above_threshold,33.18425760286
1077,97,1,20210517_IL_localeEMS_11_100perc_7daysdelay_pr6_triggeredrollback_reopen,2020-11-04,1004,100perc,7daysdelay,strong (60%),534,2020-11-04,2020-12-10,threshold,above_threshold,36.0286225402466
