rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_trigger,N_no_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,400642,4234,14320,2834,1020,0.22466808,224,2020-10-18,8075,56,267,33,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.793135285473219,0.803833961554781,0.81462841817913,2456274,516,0.434108527131783,2.10074283243645,0.911950376871636,32.8749968448145,0.905038759689923,47,61.2951699463333,48.865831842577,-2,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,409172,4300,14586,2865,1073,0.22466808,248,2020-10-19,8530,66,266,31,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.749932818588413,0.76053953563031,0.771245507434275,2456274,516,0.48062015503876,2.10074283243645,1.00965934582217,34.7273960478351,0.905038759689923,48,61.2951699463333,48.865831842577,-1,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,418125,4361,14891,2900,1166,0.22466808,268,2020-10-19,8953,61,305,35,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.749932818588413,0.76053953563031,0.771245507434275,2456274,516,0.51937984496124,2.10074283243645,1.09108348661428,36.4495166255882,0.905038759689923,48,61.2951699463333,48.865831842577,-1,12,93
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,427623,4457,15207,2947,1199,0.22466808,309,2020-10-20,9498,96,316,47,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.709898042418959,0.720468715942414,0.73114694398766,2456274,516,0.598837209302326,2.10074283243645,1.2580029752381,38.6683244621732,0.905038759689923,49,61.2951699463333,48.865831842577,0,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,437666,4535,15539,3010,1271,0.044933616,315,2020-10-21,10043,78,332,63,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.672024546123445,0.682631325970716,0.693349130197826,2456274,516,0.61046511627907,2.10074283243645,1.28243021747574,40.8871322987582,0.905038759689923,50,61.2951699463333,48.865831842577,1,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,447268,4609,15879,3060,1351,0.044933616,327,2020-10-22,9602,74,340,50,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.635828492829633,0.646549929072918,0.657389720458668,2456274,516,0.633720930232558,2.10074283243645,1.331284701951,39.0917299942922,0.905038759689923,51,61.2951699463333,48.865831842577,2,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,455404,4674,16262,3113,1445,0.044933616,331,2020-10-23,8136,65,383,53,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.601187638065128,0.612092532504209,0.623128505311434,2456274,516,0.641472868217054,2.10074283243645,1.34756953010943,33.1233404742305,0.905038759689923,52,61.2951699463333,48.865831842577,3,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,462264,4746,16670,3167,1527,0.044933616,336,2020-10-24,6860,72,408,54,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.568684199939211,0.579844845543276,0.591150566317437,2456274,516,0.651162790697675,2.10074283243645,1.36792556530745,27.9284802916938,0.905038759689923,53,61.2951699463333,48.865831842577,4,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,468167,4829,17083,3212,1601,0.044933616,361,2020-10-25,5903,83,413,45,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.539320532301241,0.550820058003599,0.562484988190076,2456274,516,0.699612403100775,2.10074283243645,1.46970574129759,24.0323351547914,0.905038759689923,54,61.2951699463333,48.865831842577,5,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,473354,4933,17479,3266,1654,0.044933616,400,2020-10-26,5187,104,396,54,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.514403345811642,0.526348696359767,0.538476464384016,2456274,516,0.775193798449612,2.10074283243645,1.62848281584221,21.1173509144338,0.905038759689923,55,61.2951699463333,48.865831842577,6,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,478129,5037,17867,3332,1690,0.044933616,425,2020-10-27,4775,104,388,66,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.495829301373156,0.508399704689882,0.521185250266681,2456274,516,0.823643410852713,2.10074283243645,1.73026299183234,19.4400136141163,0.905038759689923,56,61.2951699463333,48.865831842577,7,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,482346,5122,18237,3390,1729,0.044933616,440,2020-10-28,4217,85,370,58,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.485499409740652,0.498906121417621,0.512557402704256,2456274,516,0.852713178294574,2.10074283243645,1.79133109742643,17.1682800860165,0.905038759689923,57,61.2951699463333,48.865831842577,8,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,486223,5220,18592,3451,1730,0.044933616,455,2020-10-29,3877,98,355,61,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.485617176615354,0.500069368285462,0.51483886841545,2456274,516,0.881782945736434,2.10074283243645,1.85239920302051,15.7840696925506,0.905038759689923,58,61.2951699463333,48.865831842577,9,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,489646,5295,18927,3517,1717,0.044933616,449,2020-10-30,3423,75,335,66,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.496796729927279,0.512668669488675,0.52888016912909,2456274,516,0.87015503875969,2.10074283243645,1.82797196078288,13.9357416965697,0.905038759689923,59,61.2951699463333,48.865831842577,10,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,492883,5385,19227,3587,1648,0.044933616,454,2020-10-31,3237,90,300,70,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.518985138332134,0.536644398863489,0.554697109810254,2456274,516,0.87984496124031,2.10074283243645,1.8483279959809,13.1784971872031,0.905038759689923,60,61.2951699463333,48.865831842577,11,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,495822,5495,19549,3662,1618,0.044933616,467,2020-11-01,2939,110,322,75,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.550714823809812,0.570468673822221,0.590689347234914,2456274,516,0.905038759689923,2.10074283243645,1.90125368749578,11.9652774894006,0.905038759689923,61,61.2951699463333,48.865831842577,12,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,498689,5567,19817,3733,1554,0.044933616,447,2020-11-02,2867,72,268,71,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.589631251079905,0.61162483068138,0.634200791680222,2456274,516,0.866279069767442,2.10074283243645,1.81982954670367,11.672150582549,0.905038759689923,62,61.2951699463333,48.865831842577,13,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,501249,5658,20065,3804,1452,0.044933616,454,2020-11-03,2560,91,248,71,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.631456399452631,0.655878203417919,0.680840011223393,2456274,516,0.87984496124031,2.10074283243645,1.8483279959809,10.4222900213901,0.905038759689923,63,61.2951699463333,48.865831842577,14,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,503670,5730,20311,3868,1416,0.044933616,449,2020-11-04,2421,72,246,64,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.672327218783994,0.699179595695932,0.726808125436418,2456274,516,0.87015503875969,2.10074283243645,1.82797196078288,9.85639224288495,0.905038759689923,64,61.2951699463333,48.865831842577,15,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,505840,5811,20512,3940,1324,0.044933616,442,2020-11-05,2170,81,201,72,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.7091537732536,0.738332258135064,0.768195086804456,2456274,516,0.856589147286822,2.10074283243645,1.79947351150564,8.83451927594397,0.905038759689923,65,61.2951699463333,48.865831842577,16,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,508014,5898,20691,3994,1228,0.044933616,462,2020-11-06,2174,87,179,54,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.73872300312915,0.769804732267919,0.801757332032535,2456274,516,0.895348837209302,2.10074283243645,1.88089765229775,8.85080410410239,0.905038759689923,66,61.2951699463333,48.865831842577,17,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,509957,5959,20878,4064,1145,0.044933616,436,2020-11-06,1943,61,187,70,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.73872300312915,0.769804732267919,0.801757332032535,2456274,516,0.844961240310077,2.10074283243645,1.77504626926801,7.91035527795352,0.905038759689923,66,61.2951699463333,48.865831842577,17,12,93
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,511833,6020,21029,4125,1050,0.044933616,415,2020-11-07,1876,61,151,61,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.759336971086938,0.792029498056731,0.825721551259188,2456274,516,0.804263565891473,2.10074283243645,1.68955092143629,7.63758440629995,0.905038759689923,67,61.2951699463333,48.865831842577,18,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,513646,6076,21177,4175,981,0.044933616,404,2020-11-08,1813,56,148,50,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.771137678871733,0.80519878233468,0.84030535318926,2456274,516,0.782945736434109,2.10074283243645,1.64476764400063,7.3810983628048,0.905038759689923,68,61.2951699463333,48.865831842577,19,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,515315,6126,21324,4235,923,0.044933616,383,2020-11-09,1669,50,147,60,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.775587117678421,0.810745171228965,0.846949518595188,2456274,516,0.742248062015504,2.10074283243645,1.55927229616891,6.79484454910161,0.905038759689923,69,61.2951699463333,48.865831842577,20,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,516862,6182,21466,4277,882,0.044933616,383,2020-11-10,1547,56,142,42,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.774247905705845,0.810346755129015,0.847679242096255,2456274,516,0.742248062015504,2.10074283243645,1.55927229616891,6.29815729026973,0.905038759689923,70,61.2951699463333,48.865831842577,21,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,518300,6229,21574,4326,811,0.044933616,366,2020-11-11,1438,47,108,49,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.769570044004153,0.806357826508656,0.84439862344202,2456274,516,0.709302325581395,2.10074283243645,1.49006177649562,5.85439572295273,0.905038759689923,71,61.2951699463333,48.865831842577,22,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,519621,6262,21698,4365,784,0.044933616,354,2020-11-12,1321,33,124,39,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.762780674739444,0.800522467674957,0.839379133403588,2456274,516,0.686046511627907,2.10074283243645,1.44120729202035,5.37806449931889,0.905038759689923,72,61.2951699463333,48.865831842577,23,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,520923,6306,21806,4413,743,0.044933616,339,2020-11-13,1302,44,108,48,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.756853878542056,0.795424188052528,0.835242819716312,2456274,516,0.656976744186046,2.10074283243645,1.38013918642627,5.30071156556638,0.905038759689923,73,61.2951699463333,48.865831842577,24,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,522133,6338,21910,4451,720,0.044933616,312,2020-11-14,1210,32,104,38,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.752487474580543,0.792051160308729,0.833066274970278,2456274,516,0.604651162790698,2.10074283243645,1.27021659635692,4.92616051792268,0.905038759689923,74,61.2951699463333,48.865831842577,25,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,523247,6380,22011,4485,678,0.044933616,306,2020-11-15,1114,42,101,34,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.751683041671027,0.792485723679903,0.834490143493539,2456274,516,0.593023255813954,2.10074283243645,1.24578935411929,4.53532464212055,0.905038759689923,75,61.2951699463333,48.865831842577,26,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,524317,6417,22086,4531,629,0.044933616,291,2020-11-16,1070,37,75,46,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.755027964387298,0.796804088807362,0.840150467333829,2456274,516,0.563953488372093,2.10074283243645,1.18472124852521,4.3561915323779,0.905038759689923,76,61.2951699463333,48.865831842577,27,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,525278,6455,22152,4566,559,0.044933616,283,2020-11-17,961,38,66,35,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.760353849497076,0.803636487835854,0.848731122904848,2456274,516,0.548449612403101,2.10074283243645,1.15215159220836,3.9124299650609,0.905038759689923,77,61.2951699463333,48.865831842577,28,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,526184,6486,22229,4602,500,0.044933616,270,2020-11-18,906,31,77,36,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.765926967549733,0.810867707593168,0.857277359377316,2456274,516,0.523255813953488,2.10074283243645,1.09922590069349,3.6885135778826,0.905038759689923,78,61.2951699463333,48.865831842577,29,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,526974,6512,22298,4640,467,0.044933616,247,2020-11-19,790,26,69,38,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.769077368675356,0.815325383492736,0.862850723130116,2456274,516,0.478682170542636,2.10074283243645,1.00558813878256,3.21625356128836,0.905038759689923,79,61.2951699463333,48.865831842577,30,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,527737,6537,22368,4666,439,0.044933616,236,2020-11-20,763,25,70,26,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.767902978669381,0.815207444823707,0.863798235429769,2456274,516,0.457364341085271,2.10074283243645,0.960804861346902,3.10633097121901,0.905038759689923,80,61.2951699463333,48.865831842577,31,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,528511,6554,22423,4696,416,0.044933616,211,2020-11-21,774,17,55,30,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.763099892314612,0.811570752633413,0.861911209472508,2456274,516,0.408914728682171,2.10074283243645,0.859024685356764,3.15111424865467,0.905038759689923,81,61.2951699463333,48.865831842577,32,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,529275,6580,22477,4723,383,0.044933616,196,2020-11-22,764,26,54,27,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.755640820951004,0.804755585455769,0.855844750670931,2456274,516,0.37984496124031,2.10074283243645,0.797956579762681,3.11040217825861,0.905038759689923,82,61.2951699463333,48.865831842577,33,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,529935,6605,22539,4744,358,0.044933616,191,2020-11-23,660,25,62,21,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.745822749390131,0.79592544062618,0.848290238792677,2456274,516,0.37015503875969,2.10074283243645,0.777600544564654,2.68699664613964,0.905038759689923,83,61.2951699463333,48.865831842577,34,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,530551,6625,22587,4766,330,0.044933616,178,2020-11-24,616,20,48,22,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.734603579010321,0.78570534675379,0.839108589518729,2456274,516,0.344961240310078,2.10074283243645,0.724674853049782,2.507863536397,0.905038759689923,84,61.2951699463333,48.865831842577,35,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,531101,6642,22624,4793,303,0.044933616,159,2020-11-24,550,17,37,27,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.734603579010321,0.78570534675379,0.839108589518729,2456274,516,0.308139534883721,2.10074283243645,0.647321919297277,2.23916387178303,0.905038759689923,84,61.2951699463333,48.865831842577,35,12,93
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,531628,6660,22663,4808,294,0.044933616,156,2020-11-25,527,18,39,15,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.723383455731499,0.775625976025494,0.830312883937375,2456274,516,0.302325581395349,2.10074283243645,0.635108298178461,2.14552610987211,0.905038759689923,85,61.2951699463333,48.865831842577,36,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,532125,6676,22717,4819,279,0.044933616,154,2020-11-26,497,16,54,11,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.711775251319956,0.765242860382963,0.821247604204278,2456274,516,0.298449612403101,2.10074283243645,0.62696588409925,2.02338989868394,0.905038759689923,86,61.2951699463333,48.865831842577,37,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,532613,6689,22757,4845,253,0.044933616,135,2020-11-27,488,13,40,26,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.700117856470207,0.754846017343561,0.81288811374694,2456274,516,0.261627906976744,2.10074283243645,0.549612950346745,1.98674903532749,0.905038759689923,87,61.2951699463333,48.865831842577,38,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,533113,6701,22791,4857,242,0.044933616,130,2020-11-28,500,12,34,12,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.689272523048143,0.745364127383551,0.804321183119969,2456274,516,0.251937984496124,2.10074283243645,0.529256915148717,2.03560351980276,0.905038759689923,88,61.2951699463333,48.865831842577,39,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,533514,6715,22819,4871,215,0.044933616,121,2020-11-29,401,14,28,14,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.679163393623831,0.736632495797602,0.797061473778493,2456274,516,0.234496124031008,2.10074283243645,0.492616051792268,1.63255402288181,0.905038759689923,89,61.2951699463333,48.865831842577,40,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,533913,6725,22848,4882,203,0.044933616,118,2020-11-30,399,10,29,11,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.67110793098324,0.730213499671033,0.792447372783255,2456274,516,0.228682170542636,2.10074283243645,0.480402430673451,1.6244116088026,0.905038759689923,90,61.2951699463333,48.865831842577,41,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,534280,6734,22873,4888,188,0.044933616,116,2020-12-01,367,9,25,6,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.666628166544083,0.72775316785534,0.792665088104763,2456274,516,0.224806201550388,2.10074283243645,0.47226001659424,1.49413298353522,0.905038759689923,91,61.2951699463333,48.865831842577,42,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,534606,6741,22907,4899,180,0.044933616,108,2020-12-02,326,7,34,11,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.667111117423273,0.730953988575396,0.799026019111375,2456274,516,0.209302325581395,2.10074283243645,0.439690360277396,1.3272134949114,0.905038759689923,92,61.2951699463333,48.865831842577,43,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,534928,6754,22929,4907,157,0.044933616,106,2020-12-03,322,13,22,8,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.673018078644617,0.739811569893129,0.810629679453764,2456274,516,0.205426356589147,2.10074283243645,0.431547946198185,1.31092866675298,0.905038759689923,93,61.2951699463333,48.865831842577,44,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,535228,6764,22956,4915,146,0.044933616,102,2020-12-04,300,10,27,8,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.682481855945051,0.75217079502223,0.826192551745581,2456274,516,0.197674418604651,2.10074283243645,0.415263118039763,1.22136211188166,0.905038759689923,94,61.2951699463333,48.865831842577,45,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,535523,6769,22975,4924,139,0.044933616,93,2020-12-05,295,5,19,9,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.694655993205348,0.767829463043739,0.845646094484641,2456274,516,0.180232558139535,2.10074283243645,0.378622254683313,1.20100607668363,0.905038759689923,95,61.2951699463333,48.865831842577,46,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,535770,6777,23002,4930,136,0.044933616,88,2020-12-06,247,8,27,6,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.70606836810034,0.782328187595076,0.864207583376484,2456274,516,0.170542635658915,2.10074283243645,0.358266219485286,1.00558813878256,0.905038759689923,96,61.2951699463333,48.865831842577,47,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,536031,6785,23027,4936,134,0.044933616,85,2020-12-07,261,8,25,6,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.715015161216031,0.794785656964941,0.880159664957814,2456274,516,0.164728682170543,2.10074283243645,0.346052598366469,1.06258503733704,0.905038759689923,97,61.2951699463333,48.865831842577,48,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,536267,6791,23050,4944,131,0.044933616,81,2020-12-08,236,6,23,8,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.721435221220265,0.803998833180035,0.893041200504078,2456274,516,0.156976744186047,2.10074283243645,0.329767770208047,0.960804861346902,0.905038759689923,98,61.2951699463333,48.865831842577,49,12,3
pr8,814,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,536467,6795,23063,4956,123,0.044933616,70,2020-12-09,200,4,13,12,100perc,1daysdelay,"High
transmission
increase",High,80,60,60,2020-11-01,467,2020-10-19,90,0,1,0.724065469970026,0.808334276081883,0.900488923756283,2456274,516,0.135658914728682,2.10074283243645,0.284984492772386,0.814241407921103,0.905038759689923,99,61.2951699463333,48.865831842577,50,12,3
