date,rt_median,scen_num,reopen
2020-10-13,1.11828237281206,269,50perc
2020-10-13,1.11494384032187,271,50perc
2020-10-13,1.11628575353507,272,50perc
2020-10-13,1.13201496898882,274,50perc
2020-10-13,1.13049147594726,276,50perc
2020-10-13,1.12438448602903,277,50perc
2020-10-13,1.11954395630931,278,50perc
2020-10-13,1.13514362687083,279,50perc
2020-10-13,1.13289357090805,281,50perc
2020-10-13,1.13304925728932,284,50perc
2020-10-13,1.12788735787853,293,50perc
2020-10-13,1.13744244170521,294,50perc
2020-10-13,1.13660404098865,295,50perc
2020-10-13,1.11964157695439,296,50perc
2020-10-13,1.1481509631836,297,50perc
2020-10-13,1.10720782073417,300,50perc
2020-10-13,1.12824334560695,310,50perc
